Unit ID,,Fuel type,,Country/Area,Latitude,Longitude,,,,,,,,,,,,,,,,,,,,
L100000313636,,oil,,Canada,51.7580000,-109.7030000,,,,1964,,,,,,,,,,,,,,,,
L100000305115,,oil and gas,,Thailand,9.6320000,101.1580000,,,,1998,,,,,,,,,,,,,,,,
L100000313643,,oil,,Canada,53.3860000,-109.9540000,,,,1961,,,,,,,,,,,,,,,,
L100000313645,,oil,,Canada,53.3240000,-109.8900000,,,,1959,,,,,,,,,,,,,,,,
L100000302154,,oil and gas,,United Kingdom,53.9612000,-3.6746000,,,,1976,,,,,,,,,,,,,,,,
L100000311129,,oil and gas,,Nigeria,,,,,,,,,,,,,,,,,,,,,,
L100000305088,,oil and gas,,Thailand,8.6150000,101.5500000,,,,,,,,,,,,,,,,,,,,
L100000316159,,oil and gas,,United States,40.5770000,-106.4046000,,,,,,,,,,,,,,,,,,,,
L100001061982,,gas,,Iran,27.8400000,51.2400000,,,,1967,,,,,,,,,,,,,,,,
L100000313637,,oil,,Canada,49.0420000,-102.4480000,,,,1988,,,,,,,,,,,,,,,,
L100000313639,,oil,,Canada,50.2420000,-108.5030000,,,,1953,,,,,,,,,,,,,,,,
L100000309991,,gas and condensate,,Australia,-19.5972000,116.1263000,,,,1971,,,,,,,,,,,,,,,,
L100000317533,,oil and gas,,Egypt,28.3596000,33.2946000,,,,2021,,,,,,,,,,,,,,,,
L100000313118,,gas,,Türkiye,43.0329000,31.6810000,,,,2021,,,,,,,,,,,,,,,,
L100000302155,,oil and gas,,United Kingdom,53.2391000,2.7913000,,,,1969,,,,,,,,,,,,,,,,
L100000313640,,oil,,Canada,51.7530000,-109.4180000,,,,1981,,,,,,,,,,,,,,,,
L100000312984,,oil and gas,,United States,70.5022000,-148.7371000,,,,,,,,,,,,,,,,,,,,
L100000312706,,oil and gas,,Kazakhstan,47.5000000,52.2800000,,,,,,,,,,,,,,,,,,,,
L100000308830,,oil and gas,,Canada,53.5460000,-115.4270000,,,,1950,,,,,,,,,,,,,,,,
L100000312402,,oil and gas,,Kuwait,28.4473000,47.8621000,,,,1963,,,,,,,,,,,,,,,,
L100000319564,,oil and gas,,United States,,,,,,2013,,,,,,,,,,,,,,,,
L100000308831,,gas,,Canada,53.7650000,-116.9130000,,,,1966,,,,,,,,,,,,,,,,
L100000301572,,oil and gas,,Poland,50.0169000,21.8761000,,,,,,,,,,,,,,,,,,,,
L100000312243,,oil,,United Arab Emirates,25.7087000,54.4871000,,,,1981,,,,,,,,,,,,,,,,
L100000322809,,oil and gas,,United States,32.5844000,-104.0615000,,,,,,,,,,,,,,,,,,,,
L100000322810,,oil and gas,,United States,33.0308000,-104.1521000,,,,,,,,,,,,,,,,,,,,
L100000322811,,oil and gas,,United States,32.8691000,-104.1359000,,,,,,,,,,,,,,,,,,,,
L100000322812,,oil and gas,,United States,32.7064000,-104.0790000,,,,,,,,,,,,,,,,,,,,
L100000322815,,oil and gas,,United States,32.7473000,-104.1155000,,,,,,,,,,,,,,,,,,,,
L100000322816,,oil and gas,,United States,32.6737000,-104.0965000,,,,,,,,,,,,,,,,,,,,
L100000322817,,oil and gas,,United States,32.7285000,-104.2115000,,,,,,,,,,,,,,,,,,,,
L100000322818,,oil and gas,,United States,32.8707000,-104.1088000,,,,,,,,,,,,,,,,,,,,
L100000322819,,gas,,United States,33.5837000,-104.2615000,,,,,,,,,,,,,,,,,,,,
L100000322820,,oil and gas,,United States,32.7566000,-104.1026000,,,,,,,,,,,,,,,,,,,,
L100000322821,,gas,,United States,33.5298000,-104.2402000,,,,,,,,,,,,,,,,,,,,
L100000313646,,oil,,Canada,49.4250000,-101.7730000,,,,1956,,,,,,,,,,,,,,,,
L100000313647,,oil,,Canada,49.4600000,-101.7280000,,,,1961,,,,,,,,,,,,,,,,
L100000313648,,oil,,Canada,49.4990000,-101.6770000,,,,1992,,,,,,,,,,,,,,,,
L100000313649,,oil,,Canada,49.3830000,-101.8450000,,,,1956,,,,,,,,,,,,,,,,
L100000301801,,gas,,Romania,45.8590000,24.2450000,,,,,,,,,,,,,,,,,,,,
L100000317501,,gas,,Egypt,31.6241800,32.7503740,,,,2019,,,,,,,,,,,,,,,,
L100000301430,,oil and gas,,Norway,61.2876000,3.6872000,,,,2012,,,,,,,,,,,,,,,,
L100000312505,,oil and gas,,Russia,63.4444000,76.9290000,,,,1976,,,,,,,,,,,,,,,,
L100000313932,,oil and gas,,Russia,69.3947000,79.5411000,,,,2020,,,,,,,,,,,,,,,,
L100000312100,,oil and gas,,Russia,67.7812000,72.5592000,,,,1972,,,,,,,,,,,,,,,,
L100000312430,,oil and gas,,Russia,65.8938000,77.2181000,,,,,,,,,,,,,,,,,,,,
L100000312362,,oil,,Russia,54.7390000,51.5530000,,,,1956,,,,,,,,,,,,,,,,
L100001061979,,oil,,Iran,29.3100000,49.3400000,,,,1966,,,,,,,,,,,,,,,,
L100000301576,,gas,,Poland,52.3114000,16.1141000,,,,,,,,,,,,,,,,,,,,
L100000311130,,gas,,Nigeria,,,,,,,,,,,,,,,,,,,,,,
L100000314394,,oil and gas,,United States,28.2110000,-88.5525000,,,,2000,,,,,,,,,,,,,,,,
L100000315751,,oil and gas,,United States,28.2550000,-88.4800000,,,,2000,,,,,,,,,,,,,,,,
L100000318272,,oil and gas,,Nigeria,5.3910000,4.6290000,,,,2023,,,,,,,,,,,,,,,,
L100000313132,,gas,,Tanzania,-10.5250000,39.9690000,,,,2012,,,,,,,,,,,,,,,,
L100000318038,,oil and gas,,Saudi Arabia,22.7878000,47.3678000,,,,1990,,,,,,,,,,,,,,,,
L100000302156,,oil and gas,,United Kingdom,60.4584000,1.7923000,,,,1988,,,,,,,,,,,,,,,,
L100000312788,,oil and gas,,Angola,-5.3410000,11.9490000,,,,1980,,,,,,,,,,,,,,,,
L100000320718,,oil,,United States,70.2307000,-148.2778000,,,,2012,,,,,,,,,,,,,,,,
L100000311131,,oil and gas,,Nigeria,4.8210000,6.0670000,,,,,,,,,,,,,,,,,,,,
L100000313938,,oil and gas,,Grenada,,,,,,2017,,,,,,,,,,,,,,,,
L100000303078,,oil and gas,,Colombia,7.0360000,-73.5550000,,,,1969,,,,,,,,,,,,,,,,
L100000312590,,gas,,Russia,72.5380000,67.9542000,,,,2019,,,,,,,,,,,,,,,,
L100000318993,,gas,,Hungary,46.7390000,21.3796000,,,,,,,,,,,,,,,,,,,,
L100000322975,,oil and gas,,United States,47.5272000,-102.8865000,,,,,,,,,,,,,,,,,,,,
L100000321908,,oil and gas,,United States,32.2717000,-94.8213000,,,,1958,,,,,,,,,,,,,,,,
L100000321909,,oil and gas,,United States,32.4010000,-94.6128000,,,,1958,,,,,,,,,,,,,,,,
L100000319680,,oil and gas,,Canada,56.4770000,-120.7230000,,,,,,,,,,,,,,,,,,,,
L100000311836,,oil and gas,,Canada,56.4770000,-120.7230000,,,,1962,,,,,,,,,,,,,,,,
L100000302157,,oil and gas,,United Kingdom,,,,,,2013,,,,,,,,,,,,,,,,
L100000311133,,oil and gas,,Nigeria,5.2441000,6.6605000,,,,,,,,,,,,,,,,,,,,
L100000311132,,oil and gas,,Nigeria,,,,,,,,,,,,,,,,,,,,,,
L100000311622,,oil and gas,,Egypt,31.2490000,26.5680000,,,,1993,,,,,,,,,,,,,,,,
L100000311135,,oil and gas,,Nigeria,4.6470000,6.2460000,,,,,,,,,,,,,,,,,,,,
L100000311137,,oil and gas,,Nigeria,,,,,,,,,,,,,,,,,,,,,,
L100001056022,,oil and gas,,Nigeria,,,,,,,,,,,,,,,,,,,,,,
L100000317413,,oil and gas,,Nigeria,5.2093000,5.4619000,,,,2019,,,,,,,,,,,,,,,,
L100000311142,,oil and gas,,Nigeria,5.3970000,6.5610000,,,,,,,,,,,,,,,,,,,,
L100000311144,,oil and gas,,Nigeria,,,,,,,,,,,,,,,,,,,,,,
L100000311143,,oil and gas,,Nigeria,,,,,,,,,,,,,,,,,,,,,,
L100000311145,,oil and gas,,Nigeria,5.7760000,5.5040000,,,,1966,,,,,,,,,,,,,,,,
L100000311146,,oil and gas,,Nigeria,,,,,,,,,,,,,,,,,,,,,,
L100000311147,,oil and gas,,Nigeria,4.6999000,6.9720000,,,,,,,,,,,,,,,,,,,,
L100000303080,,oil and gas,,Colombia,4.2790000,-71.6040000,,,,2009,,,,,,,,,,,,,,,,
L100000312789,,oil,,Angola,-6.2113000,10.9829000,,,,2014,,,,,,,,,,,,,,,,
L100000302330,,oil and gas,,Mexico,19.1988000,-92.4893000,,,,1985,,,,,,,,,,,,,,,,
L100000302367,,oil and gas,,Mexico,18.3138000,-94.2605000,,,,2017,,,,,,,,,,,,,,,,
L100000311620,,oil and gas,,Egypt,28.8160000,33.0600000,,,,1977,,,,,,,,,,,,,,,,
L100000304583,,oil and gas,,Norway,57.0691000,3.0581000,,,,2011,,,,,,,,,,,,,,,,
L100000315523,,oil and gas,,United States,28.7820000,-88.0665000,,,,2013,,,,,,,,,,,,,,,,
L100000311148,,oil and gas,,Nigeria,,,,,,,,,,,,,,,,,,,,,,
L100000311661,,oil and gas,,Nigeria,5.5480000,5.4560000,,,,,,,,,,,,,,,,,,,,
L100000318594,,oil and gas,,Russia,53.2500000,143.3167000,,,,1977,,,,,,,,,,,,,,,,
L100000312453,,oil and gas,,Russia,53.3714000,143.1669000,,,,1977,,,,,,,,,,,,,,,,
L100000311149,,oil and gas,,Nigeria,,,,,,,,,,,,,,,,,,,,,,
L100000300301,,oil and gas,,Brazil,-24.9520000,-42.5180000,,,,2008,,,,,,,,,,,,,,,,
L100000311151,,oil and gas,,Nigeria,,,,,,,,,,,,,,,,,,,,,,
L100000317151,,oil and gas,,Indonesia,-2.441661,133.034855,,,,,,,,,,,,,,,,,,,,
L100000305199,,oil,,Venezuela,8.8778000,-64.3669000,,,,1937,,,,,,,,,,,,,,,,
L100000311152,,oil and gas,,Nigeria,4.1090000,8.0620000,,,,,,,,,,,,,,,,,,,,
L100000304499,,oil and gas,,Mexico,18.0148000,-93.9323000,,,,1957,,,,,,,,,,,,,,,,
L100000311156,,oil and gas,,Nigeria,4.7310000,6.0541000,,,,1989,,,,,,,,,,,,,,,,
L100000311155,,oil and gas,,Nigeria,4.7310000,6.0541000,,,,1989,,,,,,,,,,,,,,,,
L100000311154,,oil and gas,,Nigeria,4.8093000,5.9711000,,,,,,,,,,,,,,,,,,,,
L100000311157,,oil and gas,,Nigeria,,,,,,,,,,,,,,,,,,,,,,
L100000317418,,oil and gas,,Nigeria,6.3717000,3.2953000,,,,2013,,,,,,,,,,,,,,,,
L100000317035,,oil and gas,,Nigeria,5.4523000,6.8340000,,,,1992,,,,,,,,,,,,,,,,
L100000312661,,oil and gas,,Algeria,28.6955000,8.7174000,,,,1960,,,,,,,,,,,,,,,,
L100000316343,,oil and gas,,United States,40.0822000,-80.5794000,,,,,,,,,,,,,,,,,,,,
L100000310919,,gas,,Trinidad and Tobago,10.0710000,-60.5920000,,,,1977,,,,,,,,,,,,,,,,
L100000312920,,oil,,Azerbaijan,40.3240000,50.7650000,,,,1949,,,,,,,,,,,,,,,,
L100000319659,,gas,,Canada,54.6770000,-120.2740000,,,,,,,,,,,,,,,,,,,,
L100000311837,,gas,,Canada,54.6770000,-120.2740000,,,,1974,,,,,,,,,,,,,,,,
L100000311167,,oil and gas,,Nigeria,,,,,,,,,,,,,,,,,,,,,,
L100000311168,,oil and gas,,Nigeria,5.5813000,5.0381000,,,,1963,,,,,,,,,,,,,,,,
L100000311169,,oil and gas,,Nigeria,,,,,,,,,,,,,,,,,,,,,,
L100000311170,,oil and gas,,Nigeria,3.9350000,7.3055000,,,,1983,,,,,,,,,,,,,,,,
L100000311171,,oil and gas,,Nigeria,4.4040000,7.8000000,,,,1973,,,,,,,,,,,,,,,,
L100000308836,,oil and gas,,Canada,50.6930000,-113.8580000,,,,1951,,,,,,,,,,,,,,,,
L100000311172,,oil and gas,,Nigeria,5.7020000,6.5150000,,,,,,,,,,,,,,,,,,,,
L100000311659,,oil,,Nigeria,5.9094000,5.8507000,,,,,,,,,,,,,,,,,,,,
L100000311175,,oil and gas,,Nigeria,4.1090000,8.2640000,,,,1967,,,,,,,,,,,,,,,,
L100000311176,,oil and gas,,Nigeria,3.8420000,6.9530000,,,,,,,,,,,,,,,,,,,,
L100000311177,,oil and gas,,Nigeria,,,,,,1979,,,,,,,,,,,,,,,,
L100000311179,,oil and gas,,Nigeria,,,,,,,,,,,,,,,,,,,,,,
L100000311178,,oil and gas,,Nigeria,,,,,,,,,,,,,,,,,,,,,,
L100000301802,,oil and gas,,Romania,,,,,,,,,,,,,,,,,,,,,,
L100000322969,,oil and gas,,United States,48.4184000,-103.3588000,,,,,,,,,,,,,,,,,,,,
L100000316835,,oil and gas,,United States,31.8035000,-92.2265000,,,,1940,,,,,,,,,,,,,,,,
L100000301579,,oil and gas,,Poland,52.1908000,15.4486000,,,,,,,,,,,,,,,,,,,,
L100000320996,,oil and gas,,Angola,-6.0482000,11.4217000,,,,,,,,,,,,,,,,,,,,
L100000311601,,oil and gas,,Nigeria,5.4630000,6.1740000,,,,1962,,,,,,,,,,,,,,,,
L100001061738,,oil and gas,,Nigeria,,,,,,,,,,,,,,,,,,,,,,
L100000312152,,oil,,Russia,60.9672000,72.9656000,,,,1978,,,,,,,,,,,,,,,,
L100000308838,,oil and gas,,Canada,52.9750000,-110.1090000,,,,1965,,,,,,,,,,,,,,,,
L100000303082,,oil,,Colombia,5.8120000,-70.5530000,,,,,,,,,,,,,,,,,,,,
L100000309191,,oil and gas,,Venezuela,9.3604000,-63.6967000,,,,1971,,,,,,,,,,,,,,,,
L100000311185,,oil,,Nigeria,,,,,,,,,,,,,,,,,,,,,,
L100000302266,,oil and gas,,Mexico,19.3317000,-92.3979000,,,,2004,,,,,,,,,,,,,,,,
L100000319313,,oil and gas,,United States,,,,,,,,,,,,,,,,,,,,,,
L100000319256,,oil and gas,,United States,,,,,,,,,,,,,,,,,,,,,,
L100000319232,,oil and gas,,United States,,,,,,,,,,,,,,,,,,,,,,
L100000319267,,oil and gas,,United States,,,,,,,,,,,,,,,,,,,,,,
L100000313652,,oil,,Canada,53.8300000,-109.9800000,,,,2007,,,,,,,,,,,,,,,,
L100000313655,,oil,,Canada,51.8970000,-109.3060000,,,,1987,,,,,,,,,,,,,,,,
L100000313656,,oil,,Canada,51.9190000,-109.2960000,,,,1998,,,,,,,,,,,,,,,,
L100000321126,,oil,,Angola,-7.1063000,12.4048000,,,,1992,,,,,,,,,,,,,,,,
L100000312985,,oil and gas,,United States,70.5107000,-150.2309000,,,,,,,,,,,,,,,,,,,,
L100000301271,,gas,,Netherlands,52.9330000,6.2950000,,,,1993,,,,,,,,,,,,,,,,
L100000301275,,oil and gas,,Netherlands,53.1630000,6.2340000,,,,1979,,,,,,,,,,,,,,,,
L100000317546,,gas,,Ukraine,49.9580000,34.6740000,,,,,,,,,,,,,,,,,,,,
L100000311189,,oil and gas,,Nigeria,,,,,,,,,,,,,,,,,,,,,,
L100000311191,,oil,,Nigeria,,,,,,1972,,,,,,,,,,,,,,,,
L100000311193,,oil and gas,,Nigeria,,,,,,,,,,,,,,,,,,,,,,
L100000311186,,oil and gas,,Nigeria,,,,,,,,,,,,,,,,,,,,,,
L100000311194,,oil and gas,,Nigeria,4.9159000,5.7643000,,,,,,,,,,,,,,,,,,,,
L100000310682,,gas,,Australia,,,,,,,,,,,,,,,,,,,,,,
L100000310683,,oil and gas,,Australia,,,,,,,,,,,,,,,,,,,,,,
L100000320298,,gas,,Colombia,12.8070000,-71.6830000,,,,2014,,,,,,,,,,,,,,,,
L100000313103,,oil and gas,,Mauritania,16.5920000,-17.1710000,,,,2019,,,,,,,,,,,,,,,,
L100000302158,,oil and gas,,United Kingdom,54.1612000,2.7839000,,,,1993,,,,,,,,,,,,,,,,
L100000317579,,oil,,Angola,-9.3730000,12.5210000,,,,2014,,,,,,,,,,,,,,,,
L100000311195,,oil and gas,,Nigeria,6.0750000,5.5850000,,,,,,,,,,,,,,,,,,,,
L100000316961,,oil and gas,,United States,44.3842123,-108.9054705,,,,1912,,,,,,,,,,,,,,,,
L100000312449,,oil,,Russia,60.8314000,75.7416000,,,,1976,,,,,,,,,,,,,,,,
L100000312113,,oil and gas,,Russia,51.6376000,55.4082000,,,,1966,,,,,,,,,,,,,,,,
L100000317346,,oil and gas,,Argentina,-45.9420000,-68.6633000,,,,,,,,,,,,,,,,,,,,
L100000302159,,oil and gas,,United Kingdom,56.4220000,2.5115000,,,,1985,,,,,,,,,,,,,,,,
L100000317128,,oil,,United States,70.2222000,-148.4529000,,,,,,,,,,,,,,,,,,,,
L100000319316,,oil and gas,,United States,,,,,,,,,,,,,,,,,,,,,,
L100000303087,,oil and gas,,Colombia,0.6660000,-76.8790000,,,,1963,,,,,,,,,,,,,,,,
L100000305200,,oil,,Venezuela,9.0113000,-63.3861000,,,,1950,,,,,,,,,,,,,,,,
L100000302160,,oil and gas,,United Kingdom,60.9569000,1.5405000,,,,1989,,,,,,,,,,,,,,,,
L100000321378,,oil,,Russia,51.8399000,52.8256000,,,,2023,,,,,,,,,,,,,,,,
L100000304501,,oil and gas,,Norway,63.4926000,5.3699000,,,,1997,,,,,,,,,,,,,,,,
L100000320764,,oil and gas,,Norway,65.8470000,7.3679000,,,,2019,,,,,,,,,,,,,,,,
L100000309186,,oil,,Venezuela,9.853236547,-63.36824828,,,,1958,,,,,,,,,,,,,,,,
L100000311677,,oil and gas,,Nigeria,,,,,,,,,,,,,,,,,,,,,,
L100000311600,,oil and gas,,Nigeria,5.3680000,6.1480000,,,,1965,,,,,,,,,,,,,,,,
L100000311198,,oil and gas,,Nigeria,,,,,,,,,,,,,,,,,,,,,,
L100000303088,,oil,,Colombia,5.0130000,-71.3840000,,,,,,,,,,,,,,,,,,,,
L100000312790,,oil and gas,,Angola,-7.4871000,11.6377000,,,,1999,,,,,,,,,,,,,,,,
L100000317520,,oil and gas,,Chad,,,,,,,,,,,,,,,,,,,,,,
L100000305201,,oil,,Venezuela,9.143194585,-63.91525099,,,,1952,,,,,,,,,,,,,,,,
L100000304504,,oil and gas,,Norway,60.5250000,2.7471000,,,,1979,,,,,,,,,,,,,,,,
L100000304518,,oil and gas,,Norway,60.6844000,2.9566000,,,,1981,,,,,,,,,,,,,,,,
L100000304503,,oil and gas,,Norway,60.3791000,2.7677000,,,,1984,,,,,,,,,,,,,,,,
L100000311201,,oil and gas,,Nigeria,5.0980000,6.4670000,,,,,,,,,,,,,,,,,,,,
L100000312344,,oil,,Russia,67.0724000,56.6490000,,,,,,,,,,,,,,,,,,,,
L100000321270,,oil,,Russia,57.2167000,55.4167000,,,,1962,,,,,,,,,,,,,,,,
L100000301578,,oil and gas,,Poland,49.6869000,21.4115000,,,,,,,,,,,,,,,,,,,,
L100000304637,,oil and gas,,Ecuador,-0.7155000,-77.1460000,,,,1988,,,,,,,,,,,,,,,,
L100000311204,,oil and gas,,Nigeria,4.2910000,7.6170000,,,,1967,,,,,,,,,,,,,,,,
L100000311840,,oil and gas,,Canada,56.9580000,-120.7430000,,,,1963,,,,,,,,,,,,,,,,
L100000311206,,oil and gas,,Nigeria,5.6250000,6.7660000,,,,1974,,,,,,,,,,,,,,,,
L100000318203,,oil and gas,,Norway,59.8882000,2.3845000,,,,1973,,,,,,,,,,,,,,,,
L100000300304,,oil and gas,,Brazil,-21.2140000,-39.6610000,,,,2002,,,,,,,,,,,,,,,,
L100000320426,,oil and gas,,Venezuela,,,,,,1943,,,,,,,,,,,,,,,,
L100000311207,,oil and gas,,Nigeria,4.6735000,7.5606000,,,,1980,,,,,,,,,,,,,,,,
L100000321326,,oil and gas,,Norway,57.3156000,4.6431000,,,,2024,,,,,,,,,,,,,,,,
L100000311909,,oil and gas,,Canada,,,,,,1954,,,,,,,,,,,,,,,,
L100000321914,,oil and gas,,United States,32.3154000,-95.6949000,,,,,,,,,,,,,,,,,,,,
L100000302161,,oil and gas,,United Kingdom,61.5146000,0.9464000,,,,1977,,,,,,,,,,,,,,,,
L100000311209,,oil and gas,,Nigeria,,,,,,,,,,,,,,,,,,,,,,
L100000312662,,oil and gas,,Algeria,32.6080000,3.7030000,,,,1969,,,,,,,,,,,,,,,,
L100000313658,,oil,,Canada,49.0670000,-103.6530000,,,,2017,,,,,,,,,,,,,,,,
L100000313659,,oil,,Canada,49.1410000,-103.8040000,,,,1959,,,,,,,,,,,,,,,,
L100000313660,,oil,,Canada,49.0350000,-103.6140000,,,,2017,,,,,,,,,,,,,,,,
L100000312663,,oil,,Algeria,30.4595000,8.1248000,,,,1994,,,,,,,,,,,,,,,,
L100000320423,,oil and gas,,Venezuela,,,,,,1954,,,,,,,,,,,,,,,,
L100000321919,,oil and gas,,United States,32.1371000,-95.1287000,,,,,,,,,,,,,,,,,,,,
L100000311599,,oil and gas,,Nigeria,,,,,,1991,,,,,,,,,,,,,,,,
L100000319247,,oil and gas,,United States,,,,,,,,,,,,,,,,,,,,,,
L100000319210,,oil and gas,,United States,35.6061000,-97.9808000,,,,,,,,,,,,,,,,,,,,
L100000319211,,oil and gas,,United States,34.7349000,-97.5021000,,,,,,,,,,,,,,,,,,,,
L100000319229,,oil and gas,,United States,34.8968000,-97.7177000,,,,,,,,,,,,,,,,,,,,
L100000319186,,oil and gas,,United States,35.8358000,-98.0578000,,,,,,,,,,,,,,,,,,,,
L100000319242,,oil and gas,,United States,,,,,,,,,,,,,,,,,,,,,,
L100000319205,,oil and gas,,United States,34.5651000,-97.6673000,,,,,,,,,,,,,,,,,,,,
L100000319239,,oil and gas,,United States,,,,,,,,,,,,,,,,,,,,,,
L100000319268,,oil and gas,,United States,34.7151000,-97.5647000,,,,,,,,,,,,,,,,,,,,
L100000319198,,oil and gas,,United States,35.8476000,-97.7213000,,,,,,,,,,,,,,,,,,,,
L100000319250,,oil and gas,,United States,34.6304000,-97.5987000,,,,,,,,,,,,,,,,,,,,
L100000310959,,oil,,Nigeria,5.4910000,6.1220000,,,,1964,,,,,,,,,,,,,,,,
L100000321922,,oil and gas,,United States,27.9365000,-99.4578000,,,,1968,,,,,,,,,,,,,,,,
L100000321923,,oil and gas,,United States,27.7608000,-99.5752000,,,,1968,,,,,,,,,,,,,,,,
L100000321924,,oil and gas,,United States,27.9324000,-99.4922000,,,,1968,,,,,,,,,,,,,,,,
L100000310685,,gas,,Australia,,,,,,,,,,,,,,,,,,,,,,
L100000317580,,oil,,Nigeria,3.8333000,7.8265000,,,,2012,,,,,,,,,,,,,,,,
L100001082000,,gas,,United States,31.9200000,-93.6100000,,,,,,,,,,,,,,,,,,,,
L100000317734,,gas,,United States,31.9039000,-93.6017000,,,,1957,,,,,,,,,,,,,,,,
L100000316582,,gas,,United States,31.9046000,-93.6198000,,,,1957,,,,,,,,,,,,,,,,
L100000302359,,oil and gas,,Mexico,18.0788000,-93.0386000,,,,1977,,,,,,,,,,,,,,,,
L100000308843,,oil and gas,,Canada,51.4580000,-110.5470000,,,,1949,,,,,,,,,,,,,,,,
L100000311211,,oil and gas,,Nigeria,5.3910000,4.6290000,,,,,,,,,,,,,,,,,,,,
L100000311212,,oil and gas,,Nigeria,,,,,,,,,,,,,,,,,,,,,,
L100000314579,,oil and gas,,United States,29.2820000,-91.1404000,,,,1967,,,,,,,,,,,,,,,,
L100000301287,,oil and gas,,Netherlands,52.8970000,3.4250000,,,,1987,,,,,,,,,,,,,,,,
L100000301291,,oil and gas,,Netherlands,52.7340000,3.7860000,,,,1968,,,,,,,,,,,,,,,,
L100000301296,,gas,,Netherlands,52.5720000,3.8520000,,,,1999,,,,,,,,,,,,,,,,
L100000301297,,oil and gas,,Netherlands,52.3690000,3.3180000,,,,2013,,,,,,,,,,,,,,,,
L100000301298,,gas,,Netherlands,52.3930000,3.2800000,,,,2007,,,,,,,,,,,,,,,,
L100000301300,,oil and gas,,Netherlands,52.3580000,3.5670000,,,,2014,,,,,,,,,,,,,,,,
L100000301301,,oil and gas,,Netherlands,52.3690000,3.3470000,,,,1996,,,,,,,,,,,,,,,,
L100000301302,,oil and gas,,Netherlands,52.3640000,3.4080000,,,,2008,,,,,,,,,,,,,,,,
L100000301318,,gas,,Netherlands,52.2750000,3.7930000,,,,2001,,,,,,,,,,,,,,,,
L100000301322,,oil and gas,,Netherlands,52.1270000,3.9560000,,,,1989,,,,,,,,,,,,,,,,
L100000320341,,oil and gas,,Brazil,-24.9520000,-42.5180000,,,,2023,,,,,,,,,,,,,,,,
L100000303091,,oil and gas,,Colombia,3.9860000,-75.1850000,,,,,,,,,,,,,,,,,,,,
L100000303092,,oil,,Colombia,3.9860000,-75.1850000,,,,,,,,,,,,,,,,,,,,
L100000317476,,oil,,Angola,-7.1191000,12.3140000,,,,1982,,,,,,,,,,,,,,,,
L100000304638,,oil and gas,,Ecuador,0.0874000,-76.5571000,,,,1982,,,,,,,,,,,,,,,,
L100000302474,,gas,,Mexico,18.1129000,-93.2382000,,,,2008,,,,,,,,,,,,,,,,
L100000304639,,oil and gas,,Ecuador,-2.1627000,-80.7235000,,,,1992,,,,,,,,,,,,,,,,
L100001062748,,oil and gas,,Indonesia,,,,,,2024,,,,,,,,,,,,,,,,
L100000308844,,oil and gas,,Canada,53.8680000,-115.0930000,,,,1954,,,,,,,,,,,,,,,,
L100000322715,,oil and gas,,United States,33.4670000,-104.3284000,,,,,,,,,,,,,,,,,,,,
L100000319157,,oil and gas,,Cameroon,4.2743000,8.4174000,,,,,,,,,,,,,,,,,,,,
L100000320604,,gas,,Peru,-11.6788970,-72.9776936,,,,1998,,,,,,,,,,,,,,,,
L100000305087,,oil and gas,,Thailand,8.6150000,101.5500000,,,,1990,,,,,,,,,,,,,,,,
L100000304640,,oil and gas,,Ecuador,-0.4293000,-76.7953000,,,,2003,,,,,,,,,,,,,,,,
L100000305089,,oil and gas,,Thailand,9.4840000,101.5480000,,,,1982,,,,,,,,,,,,,,,,
L100000304641,,oil and gas,,Ecuador,-0.3517000,-76.8381000,,,,2004,,,,,,,,,,,,,,,,
L100000303093,,oil and gas,,Colombia,6.1310000,-74.4770000,,,,1946,,,,,,,,,,,,,,,,
L100000321121,,oil,,Angola,-7.0038000,12.3015000,,,,1981,,,,,,,,,,,,,,,,
L100000304689,,oil and gas,,Ecuador,-0.5653000,-76.7696000,,,,1991,,,,,,,,,,,,,,,,
L100000317347,,oil and gas,,Argentina,-38.4818000,-67.7349000,,,,,,,,,,,,,,,,,,,,
L100000303094,,oil and gas,,Colombia,3.1330000,-75.3670000,,,,1988,,,,,,,,,,,,,,,,
L100000304642,,oil and gas,,Ecuador,-0.2854000,-76.5789000,,,,2008,,,,,,,,,,,,,,,,
L100000304643,,oil and gas,,Ecuador,-0.2876000,-76.5792000,,,,2008,,,,,,,,,,,,,,,,
L100000303096,,gas,,Colombia,8.5460000,-75.3860000,,,,,,,,,,,,,,,,,,,,
L100000302162,,oil and gas,,United Kingdom,51.2553000,-0.0424000,,,,1983,,,,,,,,,,,,,,,,
L100000320450,,oil and gas,,Venezuela,8.4684000,-70.2039000,,,,1957,,,,,,,,,,,,,,,,
L100000302539,,oil and gas,,Mexico,25.4468000,-98.8581000,,,,1963,,,,,,,,,,,,,,,,
L100000304644,,oil and gas,,Ecuador,-0.1644000,-76.9789000,,,,1999,,,,,,,,,,,,,,,,
L100000302475,,oil and gas,,Mexico,20.8536000,-97.7824000,,,,1959,,,,,,,,,,,,,,,,
L100000303097,,oil and gas,,Colombia,3.1040000,-75.3040000,,,,1971,,,,,,,,,,,,,,,,
L100000318040,,oil,,South Sudan,10.4337000,32.4671000,,,,2002,,,,,,,,,,,,,,,,
L100000320334,,oil and gas,,Brazil,-11.1497000,-36.3269000,,,,2012,,,,,,,,,,,,,,,,
